fact_id,source,gender,age,grade_letter,raisedhands,visited_resources,announcements_view,discussion,absence_days,stage,topic,gpa,absences,study_time,parental_education,parental_support,tutoring,g1,g2,g3,failures,medu,fedu,math_score,science_score,english_score,avg_score,lunch,test_prep,exam_score,attendance,hours_studied,motivation_level,internet_access,tutoring_sessions,parental_involvement,family_income,previous_scores,sleep_hours
9571,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,77,24,medium,yes,0,medium,medium,52,6
9572,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,86,33,medium,no,0,medium,medium,69,9
9573,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,67,18,low,yes,0,high,medium,73,4
9574,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,82,14,medium,yes,1,low,low,95,8
9575,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,99,21,low,yes,2,high,low,95,7
9576,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,81,15,low,yes,1,low,medium,75,7
9577,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,97,29,medium,yes,1,high,medium,74,7
9578,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,76,18,high,yes,2,medium,medium,82,7
9579,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,100,17,low,yes,1,high,low,63,8
9580,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,83,17,medium,yes,1,low,medium,64,6
9581,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,62,24,medium,yes,1,medium,high,50,7
9582,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,83,19,medium,yes,1,high,low,54,8
9583,StudentFactors,male,16,B,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,82,71,16,high,yes,1,low,low,59,6
9584,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,61,30,low,yes,2,low,low,82,8
9585,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,93,15,high,yes,1,medium,medium,61,8
9586,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,71,20,high,yes,5,low,medium,56,6
9587,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,92,24,medium,yes,2,low,low,81,5
9588,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,72,10,medium,yes,0,medium,medium,83,6
9589,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,68,23,high,yes,3,medium,high,53,7
9590,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,99,14,high,no,0,medium,medium,89,7
9591,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,74,25,medium,yes,4,high,medium,80,9
9592,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,84,14,high,yes,2,medium,high,70,6
9593,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,84,24,medium,yes,1,low,medium,99,6
9594,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,82,27,high,yes,3,medium,high,51,8
9595,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,97,25,low,yes,1,medium,low,77,6
9596,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,87,22,medium,yes,0,medium,low,58,6
9597,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,76,19,medium,yes,1,medium,high,66,6
9598,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,94,17,medium,yes,4,high,medium,57,4
9599,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,67,29,medium,yes,2,high,low,83,8
9600,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,82,16,high,yes,4,low,low,70,8
9601,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,98,14,low,yes,0,medium,high,99,8
9602,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,85,24,low,yes,1,medium,medium,83,10
9603,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,93,15,medium,yes,1,high,medium,96,9
9604,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,86,14,medium,yes,1,high,medium,62,6
9605,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,94,11,medium,no,2,medium,low,66,9
9606,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,98,17,medium,yes,1,medium,low,68,7
9607,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,71,20,high,yes,1,medium,low,92,6
9608,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,61,67,21,medium,yes,0,medium,low,61,6
9609,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,79,26,medium,yes,1,medium,high,97,7
9610,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,88,23,medium,yes,0,medium,medium,52,7
9611,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,69,19,medium,yes,1,medium,low,94,9
9612,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,60,19,high,yes,3,medium,medium,73,8
9613,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,74,23,medium,yes,0,medium,medium,76,6
9614,StudentFactors,female,16,B,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,76,99,28,medium,yes,6,high,medium,100,5
9615,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,88,21,medium,yes,0,medium,medium,94,8
9616,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,76,17,low,yes,1,medium,low,95,8
9617,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,68,14,low,yes,2,high,low,79,9
9618,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,74,11,low,yes,1,medium,low,98,7
9619,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,67,24,high,yes,0,low,low,84,8
9620,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,64,23,medium,yes,2,low,low,91,8
9621,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,74,96,23,medium,yes,3,medium,medium,86,5
9622,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,100,19,high,yes,2,low,high,89,7
9623,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,67,28,low,yes,1,high,high,82,8
9624,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,62,17,high,yes,2,medium,medium,86,8
9625,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,73,26,medium,yes,1,low,low,72,7
9626,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,78,20,medium,yes,1,high,high,85,10
9627,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,61,68,16,medium,yes,2,medium,high,64,10
9628,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,72,24,high,yes,2,medium,medium,82,7
9629,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,68,22,medium,yes,1,medium,medium,76,7
9630,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,91,22,medium,yes,1,low,low,95,8
9631,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,89,20,low,yes,5,medium,high,84,7
9632,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,85,20,medium,yes,3,high,low,80,9
9633,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,75,34,medium,yes,0,low,low,66,5
9634,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,74,96,27,medium,yes,2,medium,medium,93,7
9635,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,99,24,high,yes,1,high,low,53,8
9636,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,67,21,high,yes,1,medium,medium,95,9
9637,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,69,26,medium,yes,4,medium,medium,83,5
9638,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,81,23,medium,yes,2,high,high,59,6
9639,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,64,20,medium,yes,4,high,medium,95,4
9640,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,77,18,high,yes,3,medium,medium,66,6
9641,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,83,20,medium,yes,1,high,medium,58,5
9642,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,60,81,1,medium,yes,1,medium,low,66,8
9643,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,73,21,high,yes,0,high,high,98,7
9644,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,82,17,medium,yes,1,high,medium,88,7
9645,StudentFactors,female,16,B,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,77,98,30,medium,yes,1,medium,medium,96,7
9646,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,68,20,low,yes,1,medium,high,65,9
9647,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,86,13,medium,yes,3,medium,high,54,5
9648,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,62,20,medium,no,1,high,high,78,4
9649,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,63,14,medium,yes,1,high,low,74,8
9650,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,82,23,medium,yes,0,low,high,86,6
9651,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,64,22,medium,yes,1,high,high,77,5
9652,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,61,26,low,yes,1,high,medium,70,8
9653,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,67,15,low,yes,0,high,medium,50,4
9654,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,83,20,medium,yes,0,high,high,73,6
9655,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,88,12,medium,yes,0,low,low,56,4
9656,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,68,24,medium,yes,1,medium,low,96,7
9657,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,87,23,high,yes,1,high,medium,96,9
9658,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,67,23,medium,yes,2,high,high,90,6
9659,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,85,20,low,yes,0,medium,low,58,6
9660,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,76,22,medium,yes,1,medium,medium,57,10
9661,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,86,30,medium,yes,4,high,medium,78,8
9662,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,100,18,medium,yes,1,high,medium,86,10
9663,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,98,21,low,yes,3,medium,high,95,7
9664,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,61,60,13,medium,yes,1,low,low,95,7
9665,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,95,15,low,yes,2,high,low,58,9
9666,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,63,21,medium,yes,1,high,high,100,7
9667,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,74,98,27,medium,yes,1,high,high,58,7
9668,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,71,18,medium,yes,1,high,low,92,4
9669,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,75,19,medium,yes,1,medium,medium,79,10
9670,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,64,18,medium,no,2,high,medium,84,8
9671,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,64,17,low,yes,3,high,medium,80,7
9672,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,89,22,medium,yes,2,medium,high,93,8
9673,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,98,11,high,yes,1,high,medium,82,5
9674,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,84,28,medium,yes,1,high,medium,92,6
9675,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,89,16,low,yes,2,high,low,58,8
9676,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,90,24,low,yes,1,medium,low,93,7
9677,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,71,12,medium,yes,2,medium,high,100,8
9678,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,62,24,low,yes,1,medium,medium,83,7
9679,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,60,24,medium,yes,2,medium,low,99,8
9680,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,74,22,medium,yes,1,medium,low,61,5
9681,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,70,14,high,yes,2,medium,medium,91,9
9682,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,62,21,medium,yes,2,medium,low,58,6
9683,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,67,13,medium,yes,2,high,low,76,7
9684,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,65,18,low,yes,1,medium,medium,83,6
9685,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,74,97,26,low,yes,2,medium,low,83,7
9686,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,66,25,low,yes,2,medium,high,84,7
9687,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,82,20,low,yes,0,low,high,66,8
9688,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,84,14,medium,no,3,high,medium,99,8
9689,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,82,24,medium,yes,0,medium,medium,50,8
9690,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,64,20,medium,yes,0,medium,high,81,6
9691,StudentFactors,female,16,D,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,58,73,6,low,yes,0,medium,low,93,8
9692,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,62,25,low,yes,1,medium,high,95,7
9693,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,76,20,medium,yes,2,medium,medium,86,7
9694,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,68,27,medium,yes,2,low,low,79,8
9695,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,82,13,low,yes,4,medium,low,73,5
9696,StudentFactors,male,16,A,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,92,88,1,high,yes,3,medium,medium,72,4
9697,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,81,22,medium,yes,2,high,high,71,9
9698,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,77,22,low,yes,2,medium,low,85,7
9699,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,75,10,low,yes,2,medium,medium,87,8
9700,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,94,14,medium,no,0,low,low,76,6
9701,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,69,37,medium,no,1,medium,low,87,9
9702,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,89,18,high,yes,0,medium,low,76,8
9703,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,90,24,medium,yes,1,low,high,55,7
9704,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,77,16,medium,yes,1,medium,low,93,7
9705,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,72,7,medium,yes,4,medium,medium,94,4
